SL_um,pCa,normalized_force,force_percent_max,pCa50,hill_coefficient
2.0,4.772545090180361,0.9227554520138783,92.27554520138783,5.4142831239952685,1.6785958240816417
2.0,4.7759519038076155,0.9218116460903104,92.18116460903104,5.4142831239952685,1.6785958240816417
2.0,4.77935871743487,0.9208572974126679,92.08572974126679,5.4142831239952685,1.6785958240816417
2.0,4.782765531062124,0.9198923124672834,91.98923124672834,5.4142831239952685,1.6785958240816417
2.0,4.786172344689379,0.9189165975092114,91.89165975092114,5.4142831239952685,1.6785958240816417
2.0,4.789579158316633,0.9179300585783027,91.79300585783027,5.4142831239952685,1.6785958240816417
2.0,4.792985971943888,0.9169326015157526,91.69326015157526,5.4142831239952685,1.6785958240816417
2.0,4.796392785571142,0.9159241319811273,91.59241319811274,5.4142831239952685,1.6785958240816417
2.0,4.799799599198397,0.9149045554698768,91.49045554698768,5.4142831239952685,1.6785958240816417
2.0,4.803206412825651,0.9138737773313347,91.38737773313346,5.4142831239952685,1.6785958240816417
2.0,4.806613226452906,0.9128317027872181,91.28317027872181,5.4142831239952685,1.6785958240816417
2.0,4.81002004008016,0.9117782369506259,91.17782369506259,5.4142831239952685,1.6785958240816417
2.0,4.813426853707415,0.9107132848455466,91.07132848455466,5.4142831239952685,1.6785958240816417
2.0,4.816833667334669,0.9096367514268743,90.96367514268742,5.4142831239952685,1.6785958240816417
2.0,4.820240480961924,0.908548541600946,90.8548541600946,5.4142831239952685,1.6785958240816417
2.0,4.823647294589178,0.9074485602465966,90.74485602465965,5.4142831239952685,1.6785958240816417
2.0,4.827054108216433,0.9063367122367435,90.63367122367436,5.4142831239952685,1.6785958240816417
2.0,4.830460921843687,0.9052129024604993,90.52129024604993,5.4142831239952685,1.6785958240816417
2.0,4.833867735470942,0.9040770358458217,90.40770358458217,5.4142831239952685,1.6785958240816417
2.0,4.837274549098196,0.9029290173827005,90.29290173827005,5.4142831239952685,1.6785958240816417
2.0,4.840681362725451,0.9017687521468893,90.17687521468893,5.4142831239952685,1.6785958240816417
2.0,4.844088176352705,0.9005961453241826,90.05961453241827,5.4142831239952685,1.6785958240816417
2.0,4.84749498997996,0.899411102235242,89.9411102235242,5.4142831239952685,1.6785958240816417
2.0,4.850901803607215,0.8982135283609777,89.82135283609777,5.4142831239952685,1.6785958240816417
2.0,4.854308617234469,0.8970033293684819,89.7003329368482,5.4142831239952685,1.6785958240816417
2.0,4.857715430861724,0.8957804111375238,89.57804111375238,5.4142831239952685,1.6785958240816417
2.0,4.861122244488978,0.8945446797876023,89.45446797876023,5.4142831239952685,1.6785958240816417
2.0,4.864529058116233,0.893296041705563,89.3296041705563,5.4142831239952685,1.6785958240816417
2.0,4.867935871743487,0.8920344035737773,89.20344035737773,5.4142831239952685,1.6785958240816417
2.0,4.871342685370742,0.8907596723988878,89.07596723988877,5.4142831239952685,1.6785958240816417
2.0,4.874749498997996,0.8894717555411183,88.94717555411184,5.4142831239952685,1.6785958240816417
2.0,4.878156312625251,0.8881705607441523,88.81705607441523,5.4142831239952685,1.6785958240816417
2.0,4.881563126252505,0.8868559961655754,88.68559961655754,5.4142831239952685,1.6785958240816417
2.0,4.88496993987976,0.8855279704078874,88.55279704078875,5.4142831239952685,1.6785958240816417
2.0,4.888376753507014,0.8841863925500768,88.41863925500768,5.4142831239952685,1.6785958240816417
2.0,4.891783567134269,0.8828311721797627,88.28311721797627,5.4142831239952685,1.6785958240816417
2.0,4.895190380761523,0.8814622194258992,88.14622194258992,5.4142831239952685,1.6785958240816417
2.0,4.898597194388778,0.8800794449920405,88.00794449920404,5.4142831239952685,1.6785958240816417
2.0,4.902004008016032,0.8786827601901667,87.86827601901666,5.4142831239952685,1.6785958240816417
2.0,4.905410821643287,0.8772720769750629,87.72720769750629,5.4142831239952685,1.6785958240816417
2.0,4.908817635270541,0.8758473079792557,87.58473079792557,5.4142831239952685,1.6785958240816417
2.0,4.9122244488977955,0.8744083665484942,87.44083665484942,5.4142831239952685,1.6785958240816417
2.0,4.91563126252505,0.8729551667777786,87.29551667777787,5.4142831239952685,1.6785958240816417
2.0,4.9190380761523045,0.8714876235479283,87.14876235479284,5.4142831239952685,1.6785958240816417
2.0,4.922444889779559,0.8700056525626845,87.00056525626844,5.4142831239952685,1.6785958240816417
2.0,4.925851703406813,0.8685091703863401,86.85091703863401,5.4142831239952685,1.6785958240816417
2.0,4.929258517034068,0.866998094481895,86.6998094481895,5.4142831239952685,1.6785958240816417
2.0,4.932665330661322,0.865472343249723,86.5472343249723,5.4142831239952685,1.6785958240816417
2.0,4.936072144288577,0.8639318360667484,86.39318360667484,5.4142831239952685,1.6785958240816417
2.0,4.939478957915831,0.8623764933261207,86.23764933261207,5.4142831239952685,1.6785958240816417
2.0,4.942885771543086,0.8608062364773805,86.08062364773805,5.4142831239952685,1.6785958240816417
2.0,4.94629258517034,0.8592209880671063,85.92209880671064,5.4142831239952685,1.6785958240816417
2.0,4.949699398797595,0.8576206717800302,85.76206717800302,5.4142831239952685,1.6785958240816417
2.0,4.95310621242485,0.8560052124806151,85.60052124806151,5.4142831239952685,1.6785958240816417
2.0,4.956513026052105,0.8543745362550823,85.43745362550823,5.4142831239952685,1.6785958240816417
2.0,4.959919839679359,0.8527285704538694,85.27285704538694,5.4142831239952685,1.6785958240816417
2.0,4.963326653306614,0.8510672437345181,85.10672437345181,5.4142831239952685,1.6785958240816417
2.0,4.966733466933868,0.8493904861049686,84.93904861049685,5.4142831239952685,1.6785958240816417
2.0,4.970140280561123,0.8476982289672502,84.76982289672502,5.4142831239952685,1.6785958240816417
2.0,4.973547094188377,0.845990405161554,84.5990405161554,5.4142831239952685,1.6785958240816417
2.0,4.9769539078156315,0.8442669490106687,84.42669490106687,5.4142831239952685,1.6785958240816417
2.0,4.980360721442886,0.8425277963647672,84.25277963647672,5.4142831239952685,1.6785958240816417
2.0,4.9837675350701405,0.8407728846465238,84.07728846465238,5.4142831239952685,1.6785958240816417
2.0,4.987174348697395,0.8390021528965458,83.90021528965458,5.4142831239952685,1.6785958240816417
2.0,4.990581162324649,0.8372155418190996,83.72155418190997,5.4142831239952685,1.6785958240816417
2.0,4.993987975951904,0.8354129938281135,83.54129938281135,5.4142831239952685,1.6785958240816417
2.0,4.997394789579158,0.8335944530934362,83.35944530934361,5.4142831239952685,1.6785958240816417
2.0,5.000801603206413,0.8317598655873291,83.1759865587329,5.4142831239952685,1.6785958240816417
2.0,5.004208416833667,0.8299091791311731,82.99091791311731,5.4142831239952685,1.6785958240816417
2.0,5.007615230460922,0.8280423434423658,82.80423434423658,5.4142831239952685,1.6785958240816417
2.0,5.011022044088176,0.8261593101813853,82.61593101813854,5.4142831239952685,1.6785958240816417
2.0,5.014428857715431,0.8242600329989995,82.42600329989995,5.4142831239952685,1.6785958240816417
2.0,5.017835671342685,0.8223444675835924,82.23444675835924,5.4142831239952685,1.6785958240816417
2.0,5.02124248496994,0.8204125717085847,82.04125717085847,5.4142831239952685,1.6785958240816417
2.0,5.024649298597194,0.8184643052799215,81.84643052799215,5.4142831239952685,1.6785958240816417
2.0,5.028056112224449,0.8164996303836003,81.64996303836003,5.4142831239952685,1.6785958240816417
2.0,5.031462925851703,0.8145185113332098,81.45185113332099,5.4142831239952685,1.6785958240816417
2.0,5.034869739478958,0.812520914717455,81.2520914717455,5.4142831239952685,1.6785958240816417
2.0,5.038276553106212,0.8105068094476341,81.05068094476341,5.4142831239952685,1.6785958240816417
